id,concept,count,in_graph
3636,surface strain,3,True
3632,surface preparation,3,True
363,absorption edge,3,True
3628,surface modifier,3,True
3622,surface hardening,3,True
3620,surface free energy,3,True
3618,surface film,3,True
3614,surface cracking,3,True
3612,surface composite,3,True
361,absorption characteristic,3,True
3606,supersaturated matrix,3,True
3604,superplastic material,3,True
360,absorbed energy,3,True
3591,super duplex stainless steel,3,True
359,abrasive wear resistance,3,True
3589,sulfuric acid,3,True
3588,sulfonated polyether ether ketone,3,True
3584,subgrain coarsening,3,True
3581,sub boundary,3,True
3577,structural transformation,3,True
3576,structural stability,3,True
3569,structural fatigue,3,True
3561,strontium titanate,3,True
3560,strontium addition,3,True
356,ab initio study,3,True
3558,stress transfer,3,True
3551,stress rupture life,3,True
3550,stress rupture,3,True
3543,stress induced transformation,3,True
354,aa7050 aluminium alloy,3,True
3536,stress corrosion cracking resistance,3,True
3534,stress corrosion,3,True
3532,stress build up,3,True
3531,stress analysis,3,True
353,a356 alloy,3,True
3528,strengthening phase,3,True
3523,strength loss,3,True
352,ZrTiCuNiBe,3,True
3515,strain recovery,3,True
3509,strain path,3,True
3507,strain localisation,3,True
3506,strain level,3,True
3502,strain induced martensite formation,3,True
3497,strain hardening ability,3,True
3495,strain gradient plasticity,3,True
3493,strain field,3,True
3491,strain effect,3,True
3486,stored deformation energy,3,True
3483,stirred zone,3,True
3481,stir casting method,3,True
3479,stereological procedure,3,True
3476,steady state flow stress,3,True
3472,static tensile test,3,True
3462,spreading kinetic,3,True
3461,spray drying,3,True
3459,spot welding,3,True
3457,spontaneous polarization,3,True
3454,splat morphology,3,True
3453,splat formation,3,True
3452,splat boundary,3,True
345,ZnAl,3,True
3448,spherical precipitate,3,True
3447,spherical indentation,3,True
3446,spectroscopic technique,3,True
3445,spectroscopic ellipsometry,3,True
3444,spectral range,3,True
3443,spectral data,3,True
3441,specimen geometry,3,True
3440,specific wear rate,3,True
3436,spark plasma sintering synthesis process,3,True
3428,solvothermal method,3,True
3427,solvent evaporation,3,True
3426,solvent casting,3,True
342,WSi2,3,True
3419,solute partitioning,3,True
3418,solute enrichment,3,True
3417,solute element,3,True
3416,solute drag,3,True
3404,solidification mode,3,True
3402,solidification front,3,True
3399,solid wood,3,True
3398,solid volume fraction,3,True
3394,solid state phase transformation,3,True
3393,solid state joining,3,True
3385,solid solution formation,3,True
3382,solid solubility,3,True
3381,solid phase,3,True
3374,sol gel technique,3,True
337,W5.6Ni1.4Fe,3,True
3368,softening effect,3,True
3365,soft magnetic alloy,3,True
3364,soft impingement,3,True
3363,sodium silicate,3,True
336,VN,3,True
3357,slow strain rate tensile test,3,True
3356,slow strain rate,3,True
3355,slow cooling,3,True
3352,slip mode,3,True
3350,slip activity,3,True
3349,sliding wear resistance,3,True
3345,sliding distance,3,True
3341,sintering method,3,True
3340,sintering behavior,3,True
3339,sintering atmosphere,3,True
3338,sintering aid,3,True
3337,sintered density,3,True
3328,silver content,3,True
3321,silicon morphology,3,True
332,UC,3,True
3312,sic reinforcement,3,True
331,TiTa,3,True
3309,sic composite,3,True
3308,shs reaction,3,True
3304,short circuit current density,3,True
3301,sheet normal direction,3,True
3300,sheet metal,3,True
3299,shearing pattern,3,True
3297,shear texture,3,True
3296,shear test,3,True
3287,shear fracture,3,True
3286,shear ductile rupture,3,True
3285,shear dimple,3,True
3283,shear behavior,3,True
3281,shear band yielding,3,True
3275,shape memory polymer,3,True
327,TiNi3,3,True
3261,service temperature,3,True
3258,semiconductor material,3,True
3256,semi coherent interface,3,True
3252,self propagating,3,True
325,TiNbZr,3,True
3249,self consistent model,3,True
3248,self compacting concrete,3,True
3241,selective laser melted ti6al4v,3,True
3240,selective laser melted aluminium alloy,3,True
3239,selective laser melted alloy,3,True
3238,selective laser,3,True
3234,secondary precipitation,3,True
3231,secondary crack,3,True
3227,sealing material,3,True
3225,scratch test,3,True
3223,scc resistance,3,True
3220,scanning probe microscopy,3,True
3219,scanning kelvin probe force microscopy,3,True
3216,scanning electron micrograph,3,True
3215,scan speed,3,True
3213,scan line spacing,3,True
3212,scale morphology,3,True
3211,scale formation,3,True
3207,salt solution,3,True
3202,rubber modified epoxy,3,True
3201,rubber like behavior,3,True
3200,route bc,3,True
320,TiCu,3,True
32,AlCuMgAg,3,True
3199,rotor steel,3,True
3197,rotation speed,3,True
3196,rotation rate,3,True
3195,rotating magnetic field,3,True
3194,rotary bending fatigue test,3,True
3193,room temperature strength,3,True
3192,room temperature mechanical property,3,True
3185,rolling process,3,True
3182,rolled sheet,3,True
3177,rietveld analysis,3,True
3174,rheological measurement,3,True
3171,retrogression and reaging,3,True
3169,retained austenite content,3,True
3161,resistance measurement,3,True
316,TiAl6V4,3,True
3159,resin infusion,3,True
3157,residual stress redistribution,3,True
3156,residual stress measurement,3,True
3152,residual strain,3,True
3150,residual compressive stress,3,True
3149,replication process,3,True
3148,remanent polarization,3,True
3147,relaxation time,3,True
3146,relative permittivity,3,True
3143,reinforcing mechanism,3,True
3142,reinforcing effect,3,True
3141,reinforcement size,3,True
3140,reinforcement particle size,3,True
3137,regenerative medicine,3,True
3135,refractory element,3,True
3133,reducing agent,3,True
3131,redox potential,3,True
3130,recycled carbon fibre,3,True
313,Ti6Al7Nb,3,True
3126,recrystallized fraction,3,True
3121,recrystallization grain,3,True
3117,reactive sputtering,3,True
3115,reactive element,3,True
3113,reaction time,3,True
3112,reaction temperature,3,True
3107,reaction kinetic,3,True
3105,rate sensitivity,3,True
3104,rate controlling mechanism,3,True
3103,rate capability,3,True
3102,ratcheting strain,3,True
3099,rare earth,3,True
3098,rapidly solidified aluminium alloy,3,True
3090,raman spectrum,3,True
309,Ti3Ni4,3,True
3086,raman mode,3,True
3085,raman microscopy,3,True
3084,raman band,3,True
3082,radius of gyration,3,True
3081,radiative recombination,3,True
3080,radial distribution function,3,True
308,Ti3Al,3,True
3079,r phase transformation,3,True
3076,quenching partitioning,3,True
3074,quenching and partitioning steel,3,True
3072,quasistatic loading,3,True
3070,quasi static tensile test,3,True
3069,quasi static strain rate,3,True
3067,quasi static condition,3,True
3066,quasi static compression test,3,True
3064,quasi polygonal ferrite,3,True
3063,quantum dot,3,True
3062,pyroxene phase,3,True
3060,pyroelectric coefficient,3,True
306,Ti10V2Fe3Al,3,True
3056,pure magnesium alloy,3,True
3054,pure iron,3,True
3050,pulsed nd:yag laser,3,True
305,TeO4,3,True
3048,pulse duration,3,True
3047,pullout failure mode,3,True
3045,pseudoelastic behavior,3,True
3044,pseudo elasticity,3,True
304,TeO3,3,True
3039,processing property,3,True
3037,processing method,3,True
3035,processing condition,3,True
3033,process map,3,True
3027,principal component analysis,3,True
3024,pressure effect,3,True
3021,preheating temperature,3,True
3020,precipitation temperature,3,True
3017,precipitation reaction,3,True
3016,precipitation rate,3,True
3014,precipitation phase,3,True
3013,precipitation microstructure,3,True
3010,precipitation characteristic,3,True
301,SrWO4,3,True
3008,precipitate structure,3,True
3006,precipitate nucleation,3,True
3002,precipitate evolution,3,True
3000,prealloyed powder,3,True
30,AlCuFe,3,True
2998,pozzolanic reaction,3,True
2997,power law creep,3,True
2996,power law,3,True
2991,powder sintering,3,True
2990,powder processing method,3,True
2989,powder particle,3,True
2982,powder metallurgical technique,3,True
2981,powder metallurgical processing,3,True
2980,powder material,3,True
298,SnSe,3,True
2979,powder consolidation,3,True
2973,post deformation annealing,3,True
297,SnS,3,True
2967,porous medium,3,True
2965,porous copper,3,True
2963,porous alumina,3,True
2960,porosity increase,3,True
2958,porosity distribution,3,True
2952,pore network,3,True
2949,pore diameter,3,True
2943,polyphenylene oxide,3,True
2941,polymeric foam,3,True
2940,polymeric binder,3,True
294,SnBi,3,True
2939,polymer nanocomposite,3,True
2938,polymer melt,3,True
2935,polymer layer,3,True
2934,polymer foam,3,True
2930,polyhedral oligomeric silsesquioxane,3,True
2926,polyethylene fibre,3,True
2925,polyether ether ketone,3,True
2923,polycrystalline alumina,3,True
2921,polyalkenoate cement,3,True
2920,poly caprolactone,3,True
2919,pollutant removal,3,True
2918,polarization measurement,3,True
2915,platelet phase,3,True
2910,plastic straining,3,True
2904,plastic deformation zone,3,True
2903,plastic deformation technique,3,True
2902,plastic deformation process,3,True
290,SiO4,3,True
2886,planar glide,3,True
2885,planar fault,3,True
2884,planar dislocation slip,3,True
2883,planar array,3,True
2875,pin on disk,3,True
2874,pin on disc machine,3,True
2870,piezoelectric effect,3,True
2865,physical stability,3,True
2861,photovoltaic device,3,True
2860,photovoltaic application,3,True
2859,photoluminescence spectrum,3,True
2858,photoluminescence spectroscopy,3,True
2857,photoluminescence measurement,3,True
2851,phosphate based glass,3,True
2848,phase transformation toughening,3,True
2841,phase relationship,3,True
2840,phase relation,3,True
2839,phase purity,3,True
2837,phase particle,3,True
2835,phase identification,3,True
2826,phase decomposition,3,True
2824,phase constitution,3,True
282,SOC,3,True
2819,phase angle,3,True
2817,ph value,3,True
2816,perovskite structure,3,True
2814,permanent mold casting,3,True
2811,peierls stress,3,True
2810,pearlitic structure,3,True
281,SO42,3,True
2807,peak value,3,True
2798,peak appearance,3,True
2793,particulate reinforced composite,3,True
2788,particle surface,3,True
2787,particle strengthening,3,True
2781,particle rich region,3,True
2779,particle pull out,3,True
2776,particle oxidation,3,True
2766,particle cracking,3,True
2764,particle coalescence,3,True
2763,particle clustering,3,True
2760,particle addition,3,True
2759,partially stabilized zirconia,3,True
2758,partial dissolution,3,True
2755,parabolic law,3,True
2754,palladium nanoparticle,3,True
2752,packet boundary,3,True
2751,p91 steel,3,True
2750,oxygen vacancy,3,True
2748,oxygen permeability,3,True
2745,oxide phase,3,True
2742,oxide inclusion,3,True
2740,oxide dispersion strengthened steel,3,True
274,PbZn1,3,True
2739,oxide content,3,True
2738,oxidation state,3,True
2732,overaged condition,3,True
2731,outdoor weathering,3,True
2730,out of plane orientation,3,True
273,PbSn,3,True
2729,ostwald ripening,3,True
2726,orientation relationship,3,True
2723,organic polymer,3,True
2722,ordinary portland cement,3,True
2721,optoelectronic property,3,True
272,PbS,3,True
2719,optimal processing parameter,3,True
2717,optical profilometry,3,True
2711,optical bandgap,3,True
2708,open pore,3,True
2703,one pot synthesis,3,True
2702,oil bath,3,True
2701,ods alloy,3,True
2699,odc ferritic steel,3,True
2693,number density,3,True
2692,nugget zone,3,True
2687,nucleation growth,3,True
2682,notched sample,3,True
2681,notch toughness,3,True
2680,normal load,3,True
2676,non basal slip system,3,True
2675,non basal slip,3,True
2673,nitrogen sorption,3,True
2672,nitrogen pressure,3,True
2670,nitrogen level,3,True
2668,nitrogen flow rate,3,True
2667,nitrogen effect,3,True
2664,nitrogen concentration,3,True
266,PO4,3,True
2659,niobium carbide,3,True
2655,nickel powder,3,True
2653,nickel nanoparticle,3,True
2652,nickel manganese gallium,3,True
2644,nial alloy,3,True
2641,network structure,3,True
2640,network reinforcement architecture,3,True
2638,negative poisson ratio,3,True
2637,neel temperature,3,True
2636,necking instability,3,True
2633,near net shape,3,True
2632,near eutectic alloy,3,True
263,PFN,3,True
2629,natural fiber,3,True
2626,nanostructured metal,3,True
2621,nanosized powder,3,True
2620,nanoparticle size,3,True
2619,nanoparticle reinforcement,3,True
2618,nanoparticle interaction,3,True
2617,nanoparticle dispersion,3,True
2616,nanomechanical property,3,True
2615,nanoindentation technique,3,True
2613,nanofibrillated cellulose,3,True
2612,nanofiber formation,3,True
2611,nanocrystalline titanium,3,True
2608,nanocrystalline sample,3,True
2607,nanocrystalline regime,3,True
2602,nanocrystalline iron,3,True
26,AlB,3,True
2599,nanocrystalline ceramic,3,True
2598,nanocrystalline bainitic steel,3,True
2597,nanocrystalline aluminium,3,True
2595,nanocrystal formation,3,True
2594,nanocomposite coating,3,True
2592,nano particle,3,True
259,PBF,3,True
2589,nafion membrane,3,True
2585,multiscale model,3,True
2584,multiple slip,3,True
2581,multi wall carbon nanotube,3,True
258,PB,3,True
2579,multi principal element alloy,3,True
2578,multi phase system,3,True
2577,multi phase microstructure,3,True
2576,multi phase alloy,3,True
2575,multi pass equal channel angular pressing,3,True
2574,multi directional forging,3,True
2573,multi component alloy,3,True
2571,mssbauer spectroscopy,3,True
2563,morphological analysis,3,True
2559,monolithic metal,3,True
2557,monoclinic zirconia,3,True
2554,molybdenum alloying element,3,True
2551,molten pool,3,True
255,OCP,3,True
2544,molecular orientation,3,True
2543,molecular level,3,True
2540,molar volume,3,True
254,NiW,3,True
2538,moisture uptake,3,True
2537,moisture effect,3,True
2533,modifiedr1mo steel,3,True
2530,mobile dislocation density,3,True
253,NiTiHf,3,True
2529,mixed oxide,3,True
2523,microtexture evolution,3,True
2522,microstructure study,3,True
2521,microstructure strength,3,True
2518,microstructure parameter,3,True
2516,microstructure modification,3,True
2515,microstructure investigation,3,True
2514,microstructure inhomogeneity,3,True
2512,microstructure feature,3,True
2508,microstructure control,3,True
2507,microstructure coarsening,3,True
250,NiSi,3,True
25,Al7SiMg,3,True
2495,microstructural morphology,3,True
2489,microstructural factor,3,True
2486,microstructural evaluation,3,True
2482,microstructural defect,3,True
2481,microstructural damage,3,True
2474,microstructural aspect,3,True
2472,microscopic scale,3,True
2469,microphase separation,3,True
2468,micromechanical property,3,True
2466,micromechanical analysis,3,True
2465,microindentation hardness,3,True
2464,microhardness testing,3,True
2462,microhardness profile,3,True
2460,microhardness increase,3,True
246,NiGe,3,True
2459,microhardness improvement,3,True
2458,microfibril angle,3,True
2457,microcrystalline cellulose,3,True
2456,microcrack initiation,3,True
2452,micro tensile testing,3,True
2450,micro indentation,3,True
2446,mgzn2 precipitate,3,True
2443,mgalzn alloy,3,True
2441,mg2si phase,3,True
2440,mg17al12 precipitate,3,True
2439,mg17al12 phase,3,True
2435,metalorganic chemical vapor deposition,3,True
2433,metallurgical bond,3,True
2428,metallic glass formation,3,True
2422,metal oxide,3,True
2420,metal matrix nanocomposite,3,True
242,Ni4Ti3,3,True
2417,metal injection molding,3,True
2415,metal component,3,True
2412,mesoscopic simulation,3,True
2410,mercury porosimetry,3,True
2408,melting process,3,True
2406,melting behavior,3,True
2405,melt viscosity,3,True
24,Al7Si,3,True
2399,melt blending,3,True
2398,medium carbon steel,3,True
239,Ni3Nb,3,True
2385,mechanical stirring,3,True
2379,mechanical property change,3,True
2377,mechanical processing,3,True
2374,mechanical interlocking,3,True
2371,mechanical instability,3,True
2366,mechanical characterisation,3,True
236,NdFeB,3,True
2353,matrix structure,3,True
2350,matrix reinforcement,3,True
2349,matrix precipitation,3,True
2346,matrix nanocomposite,3,True
2344,matrix microhardness,3,True
2341,matrix grain size,3,True
234,NbN,3,True
2339,matrix dissolution,3,True
2338,matrix dislocation,3,True
2337,matrix deformation,3,True
2334,matrix aluminium alloy,3,True
2331,material test,3,True
2330,material system,3,True
233,NbCr2,3,True
2329,material synthesis,3,True
2328,material structure,3,True
2319,material development,3,True
2315,material behavior,3,True
2311,mass spectroscopy,3,True
231,Nb5Si3,3,True
2308,martensitic transformation behavior,3,True
2302,martensitic lath,3,True
2297,martensite reversion,3,True
2296,martensite plate,3,True
2294,martensite particle size,3,True
2289,martensite cracking,3,True
2287,marangoni convection,3,True
2285,manufacturing process,3,True
2284,manganese oxide,3,True
2281,magnetocaloric effect,3,True
2279,magnetic susceptibility,3,True
2270,magnesium matrix nanocomposite,3,True
2260,macroscopic mechanical property,3,True
2259,machined surface,3,True
2256,m3 carbide,3,True
2254,m carbide,3,True
2253,low velocity impact,3,True
2252,low temperature toughness,3,True
2250,low temperature aging,3,True
2246,low porosity,3,True
2245,low energy dislocation structure,3,True
2244,low ductility,3,True
2241,low cost,3,True
224,Na2CO3,3,True
2235,long range order,3,True
2233,localized shear band,3,True
2232,localized necking,3,True
2231,localized deformation,3,True
2230,localized corrosion,3,True
2226,local plastic deformation,3,True
2224,local deformation,3,True
2221,loading direction,3,True
2220,load transfer mechanism,3,True
2218,load displacement curve,3,True
2217,load bearing effect,3,True
2214,lithium addition,3,True
2210,liquid phase bonding,3,True
2206,liquid metal infiltration,3,True
2204,liquid copper,3,True
2202,liquation cracking,3,True
2201,linepipe steel,3,True
2198,linear correlation,3,True
2197,line profile analysis,3,True
2196,lightweight alloy,3,True
2195,light weight structure,3,True
2192,lead titanate,3,True
219,NH,3,True
2189,lead free ceramic,3,True
2187,layered silicate,3,True
2183,layer deposition,3,True
218,NFC,3,True
2171,lath boundary,3,True
217,NF,3,True
2164,laser rapid forming,3,True
2163,laser pulse,3,True
2159,laser metal deposition,3,True
2158,laser melting deposition,3,True
2155,laser fluence,3,True
2154,laser flash method,3,True
215,MoSiB,3,True
2146,laser additive manufacturing,3,True
2144,large strain hot rolling,3,True
2139,lanthanum addition,3,True
2138,lankford value,3,True
2135,lamellar spacing,3,True
2134,lamellar orientation,3,True
2132,lamellar boundary,3,True
2131,lactic acid,3,True
2129,kirkendall porosity,3,True
2127,kinetic energy,3,True
2124,joining temperature,3,True
2117,isothermal heating,3,True
2116,isothermal heat treatment,3,True
2115,isothermal deformation,3,True
2109,isostatic pressing,3,True
2106,iron effect,3,True
2105,iron content,3,True
2104,iron chromium alloy,3,True
2101,ionic liquid,3,True
21,Al4Sr,3,True
2099,ion transport,3,True
2097,ion irradiation,3,True
2093,investment casting,3,True
2092,inverse hall petch relation,3,True
2090,interstitial free steel,3,True
2089,interstitial cluster,3,True
2088,interrupted tensile test,3,True
2086,interpenetrating network,3,True
2085,interparticle spacing,3,True
2081,internal oxidation,3,True
2077,intermetallic material,3,True
2076,intermetallic layer,3,True
2070,intermediate phase,3,True
2067,interlamellar spacing,3,True
2066,intergranular stress corrosion cracking,3,True
2064,intergranular failure,3,True
2063,intergranular cracking,3,True
2061,interfacial structure,3,True
2060,interfacial strength,3,True
206,MnAlC,3,True
205,Mn3O4,3,True
2049,interfacial chemistry,3,True
2044,interface morphology,3,True
2042,interface energy,3,True
2041,interdiffusion coefficient,3,True
204,MgZnZr,3,True
2037,inter diffusion,3,True
2036,instrumented indentation,3,True
2035,instability parameter,3,True
2032,initial strain rate,3,True
2031,initial microstructure,3,True
2030,inhomogeneous deformation,3,True
2026,infrared radiation,3,True
2024,infiltration pressure,3,True
2022,inelastic deformation,3,True
2020,indium tin oxide,3,True
202,MgZnGd,3,True
2019,indirect extrusion,3,True
2018,indirect band gap,3,True
2014,indentation modulus,3,True
2011,indentation fracture toughness,3,True
2010,incoherent precipitate,3,True
201,MgZnCe,3,True
2008,in situ x ray diffraction,3,True
2006,in situ tensile testing,3,True
200,MgZnCa,3,True
1998,in situ monitoring,3,True
1997,in situ measurement,3,True
1996,in situ high energy x ray diffraction,3,True
1994,in situ fabrication,3,True
1992,in situ analysis,3,True
199,MgZnAl,3,True
1984,impact velocity,3,True
1982,impact test,3,True
1977,impact energy absorption,3,True
1975,immersion test,3,True
1974,immersion method,3,True
1973,imc layer,3,True
1972,imaging technique,3,True
1969,image analysis technique,3,True
1966,icosahedral quasicrystalline phase,3,True
1963,hypoeutectic alloy,3,True
1962,hypereutectic alloy,3,True
1961,hyperbolic sine type equation,3,True
196,MgYZn,3,True
1957,hydroxyapatite powder,3,True
1955,hydrostatic tension,3,True
1951,hydrogen trapping,3,True
1949,hydrogen storage capacity,3,True
1947,hydrogen pressure,3,True
1946,hydrogen peroxide,3,True
1945,hydrogen permeation,3,True
1944,hydrogen level,3,True
1942,hydrogen embrittlement susceptibility,3,True
1937,hydrogen concentration,3,True
1936,hydrogen charging,3,True
1934,hydrogen absorption,3,True
1930,hot working behavior,3,True
1926,hot torsion testing,3,True
1925,hot stage,3,True
1921,hot press,3,True
1917,hot drawing,3,True
1913,hot cracking,3,True
1907,homogeneous distribution,3,True
1906,homogeneous deformation,3,True
1904,hollow glass microsphere,3,True
1903,holding time,3,True
1902,high yield strength,3,True
190,MgGd,3,True
1899,high vacuum,3,True
1896,high temperature structural application,3,True
1888,high temperature flow stress,3,True
1887,high temperature exposure,3,True
1884,high temperature corrosion,3,True
1880,high strength to weight ratio,3,True
1878,high strength material,3,True
1876,high strength composite,3,True
1871,high strain rate deformation,3,True
1861,high pressure torsion processing,3,True
186,Mg97Zn1Y2,3,True
1857,high manganese twip steel,3,True
1856,high manganese austenitic steel,3,True
1854,high entropy oxide,3,True
1851,high energy milling,3,True
185,Mg3Sb2,3,True
1845,high cycle fatigue strength,3,True
1844,high cycle fatigue regime,3,True
1843,high cycle fatigue behavior,3,True
1841,high carbon steel,3,True
1838,hexagonal phase,3,True
1836,heterogeneous precipitation,3,True
1835,heterogeneous nucleation site,3,True
1832,heterogeneous material,3,True
1830,helium gas,3,True
1829,heating temperature,3,True
1827,heat treatment temperature,3,True
1826,heat treatment schedule,3,True
1825,heat treatment parameter,3,True
1824,heat treatment effect,3,True
1817,heat treated,3,True
1810,heat flux,3,True
181,Mg2Ca,3,True
1804,hcp metal,3,True
1803,hcp martensite,3,True
1802,hcl solution,3,True
1801,hastelloy x,3,True
1800,harper dorn creep,3,True
1793,hardness change,3,True
1791,hall petch strengthening,3,True
1790,hall petch slope,3,True
1785,h2 atmosphere,3,True
1783,growth velocity,3,True
1781,growth mechanism,3,True
178,LiCoO2,3,True
1779,greenhouse gas emission,3,True
1778,green compact,3,True
1776,gravity casting,3,True
1775,graphite nanoplatelet,3,True
1774,graphite addition,3,True
1773,graphene reinforcement,3,True
1771,graphene nanosheet,3,True
177,La2O3,3,True
1769,granular bainite,3,True
1768,grain subdivision,3,True
1767,grain structure evolution,3,True
1759,grain size dependence,3,True
1752,grain refinement mechanism,3,True
1746,grain interaction,3,True
1744,grain growth inhibitor,3,True
174,KCl,3,True
1734,grain boundary serration,3,True
1733,grain boundary region,3,True
1732,grain boundary precipitation,3,True
1722,grain boundary conductivity,3,True
1721,grain boundary characteristic,3,True
1716,graded material,3,True
1715,good ductility,3,True
1713,gliding dislocation,3,True
1711,glassy carbon electrode,3,True
171,K0.5Na0.5NbO3,3,True
1708,glass substrate,3,True
1702,glass bead,3,True
1700,gibbs phase rule,3,True
170,InAs,3,True
1699,gibbs free energy change,3,True
1697,gibbs energy,3,True
1696,geometrically necessary dislocation density,3,True
1694,geometric model,3,True
1693,geometric effect,3,True
1691,gel permeation chromatography,3,True
1689,gas turbine,3,True
1686,gas phase,3,True
1685,gas permeability,3,True
1683,gas atomization,3,True
1682,future application,3,True
1680,fusion welding,3,True
1673,fuel consumption,3,True
1672,fuel cell electrode,3,True
1667,friction welding,3,True
1664,friction stir welded aluminium alloy,3,True
1661,friction stir spot weld,3,True
1659,friction force,3,True
1657,friction behavior,3,True
1656,fresh martensite,3,True
1652,fracture zone,3,True
165,IC,3,True
1649,fracture surface feature,3,True
1641,fracture performance,3,True
164,HfC,3,True
1635,fracture initiation,3,True
163,HY,3,True
1629,fractographic analysis,3,True
1627,fractal analysis,3,True
1624,four point probe method,3,True
1622,forming process,3,True
1619,focused ion beam milling,3,True
1616,fly ash particle,3,True
1613,flow stress model,3,True
1612,flow stress curve,3,True
1608,flow rate,3,True
160,HSiC,3,True
1597,flexible polyurethane foam,3,True
1596,flash sintering,3,True
1583,fine precipitation,3,True
1579,fine grained structure,3,True
1578,fine grain strengthening,3,True
1573,fill factor,3,True
1570,field emission,3,True
1569,field effect transistor,3,True
1568,fibrous structure,3,True
1567,fibrous morphology,3,True
1564,fibre reinforced composite,3,True
1563,fibre drawing,3,True
1559,fibre aspect ratio,3,True
1556,fiber orientation,3,True
1555,fiber matrix interface,3,True
1553,ferroelectric thin film,3,True
1551,ferroelectric phase,3,True
1550,ferritic steel,3,True
1548,ferritic matrix,3,True
1547,ferritic alloy,3,True
1546,ferrite phase,3,True
1545,ferrite matrix,3,True
1543,ferrite grain,3,True
1540,feedstock powder,3,True
1535,fatigue striation,3,True
1532,fatigue regime,3,True
1529,fatigue model,3,True
1528,fatigue loading,3,True
1524,fatigue fracture,3,True
1522,fatigue endurance limit,3,True
1518,fatigue crack propagation behavior,3,True
1516,fatigue crack initiation site,3,True
1515,fatigue crack initiation mechanism,3,True
1513,fatigue crack growth resistance,3,True
1501,face centered cubic metal,3,True
1500,face centered cubic fcc metal,3,True
1492,extrusion condition,3,True
1491,extruded microstructure,3,True
1490,extruded material,3,True
1482,experimental analysis,3,True
1481,expandable graphite,3,True
1479,excitation wavelength,3,True
1478,excimer laser,3,True
1476,evolution of microstructure,3,True
1474,eutectic solder alloy,3,True
1470,eutectic morphology,3,True
147,GaP,3,True
1469,eutectic composition,3,True
1467,escherichia coli,3,True
1466,erichsen test,3,True
1464,equimolar high entropy alloy,3,True
1461,equiaxed growth,3,True
1459,equiatomic alloy,3,True
1454,equal channel angular,3,True
1450,epoxy matrix composite,3,True
1447,epoxy based composite,3,True
1445,environmental resistance,3,True
1442,enthalpy of mixing,3,True
1441,enthalpy of formation,3,True
1440,enhanced stretch formability,3,True
144,FeW,3,True
1435,energy efficiency,3,True
1432,energy dispersive x ray microanalysis,3,True
1430,energy dispersive spectrum,3,True
1428,energy dispersive spectrometry,3,True
1426,energy dispersive,3,True
1423,energy absorption characteristic,3,True
1420,endurance limit,3,True
1419,empirical relationship,3,True
1417,emi shielding effectiveness,3,True
1416,emi shielding,3,True
1410,ellipsoidal precipitate,3,True
1407,elevated temperature deformation,3,True
1404,elemental composition,3,True
1402,electrospun nanofibre,3,True
1401,electrospinning technique,3,True
1400,electrospinning process,3,True
140,FeMnC,3,True
1398,electronic structure calculation,3,True
1394,electronic diffraction,3,True
1392,electronic density of state,3,True
1390,electron transfer,3,True
139,FeCu,3,True
1387,electron probe microanalyzer,3,True
1385,electron probe micro analyzer,3,True
1384,electron microscopy observation,3,True
1381,electron micrograph,3,True
138,FeCr,3,True
1378,electron concentration,3,True
1375,electron beam physical vapor deposition,3,True
1363,electromagnetic spectrum,3,True
1361,electromagnetic levitation,3,True
1359,electromagnetic field,3,True
1358,electrolyte material,3,True
1351,electrochemical response,3,True
1349,electrochemical potentiokinetic reactivation,3,True
1341,electrochemical activity,3,True
1340,electrocatalytic activity,3,True
1334,electrical performance,3,True
1329,electric discharge,3,True
1328,electric current pulse,3,True
1326,elastomeric phase,3,True
1324,elastic recovery,3,True
1322,elastic plastic behavior,3,True
1320,elastic moduli,3,True
1317,elastic anisotropy,3,True
1315,effective elastic modulus,3,True
1314,effective diffusion coefficient,3,True
1311,eb pvd,3,True
1305,dynamic mechanical property,3,True
1301,dynamic light scattering,3,True
1300,dynamic globularization,3,True
130,Fe2Ti,3,True
13,Al2CuMg,3,True
1296,ductility improvement,3,True
1292,ductile brittle transition temperature,3,True
1291,ductile brittle fracture,3,True
1290,ductile behavior,3,True
1288,dual phase,3,True
1287,dsc analysis,3,True
1286,dry sliding wear test,3,True
1284,dry sliding,3,True
1283,drxed grain,3,True
1280,drug delivery,3,True
1279,drug carrier,3,True
1273,dissolution process,3,True
1272,dissolution behavior,3,True
1271,dissipated energy,3,True
1269,dissimilar joint,3,True
1268,dispersoid strengthening,3,True
1267,dispersoid particle,3,True
1266,dispersoid formation,3,True
1260,dislocation storage,3,True
126,Fe18Mn0.6C1.5Al,3,True
1258,dislocation process,3,True
1257,dislocation pinning,3,True
1255,dislocation nucleation,3,True
1253,dislocation multiplication,3,True
1245,dislocation kinetic,3,True
1242,dislocation gliding,3,True
1238,dislocation emission,3,True
1236,dislocation density evolution,3,True
1234,dislocation creep,3,True
1232,dislocation configuration,3,True
1222,dislocation absorption,3,True
1218,discharge capacity,3,True
1216,direct laser sintering,3,True
1215,direct laser fabrication,3,True
1214,direct laser deposition,3,True
1213,diode laser,3,True
1212,dimple like structure,3,True
1210,dilatometry measurement,3,True
1208,digital image correlation technique,3,True
1206,diffusion zone,3,True
1202,diffusion controlled growth,3,True
120,CuZr,3,True
1196,diffuse reflectance spectroscopy,3,True
1194,diffraction analysis,3,True
1185,dielectric permittivity,3,True
1181,die casting alloy,3,True
118,CuW,3,True
